id,result
10063,0.6195567846298218
7089,0.8754129409790039
1023,0.5720376372337341
18005,0.6515297293663025
16246,0.9362694025039673
273,0.5838236212730408
12116,0.7490456700325012
6603,0.44318321347236633
13318,0.7107263803482056
4182,0.4865387976169586
4627,0.47056490182876587
10515,0.5289741158485413
13586,0.8762174844741821
12430,0.7059927582740784
10497,0.7886369824409485
445,0.5240050554275513
11992,0.44694846868515015
929,0.7819126844406128
12915,0.8556652069091797
20923,0.6834995746612549
10374,0.22371050715446472
3115,0.4977543354034424
9336,0.405556857585907
939,0.39177021384239197
3588,0.34536904096603394
3881,0.6784665584564209
321,0.8363502621650696
19435,0.5889694094657898
598,0.6332138180732727
766,0.5524030327796936
15913,0.31283682584762573
10150,0.2128647416830063
6387,0.8124499320983887
4743,0.7165449261665344
18423,0.616137683391571
17979,0.4661526083946228
406,0.6511152982711792
3557,0.5134696960449219
893,0.3553352952003479
9295,0.36541980504989624
6053,0.38758423924446106
7014,0.5594034194946289
12330,0.621707022190094
16219,0.7588244080543518
1503,0.6617078185081482
6255,0.3719806969165802
15592,0.8509282469749451
12613,0.8160046935081482
9023,0.2258720099925995
18857,0.7504979968070984
6150,0.7256036996841431
18841,0.48916715383529663
658,0.6677634119987488
3379,0.5442836284637451
20747,0.6756579279899597
19231,0.3960631489753723
1077,0.586024284362793
15050,0.7300176024436951
7076,0.7068081498146057
498,0.8746482729911804
1494,0.7601655721664429
10306,0.1524607539176941
18508,0.4874188005924225
6760,0.8340553045272827
12940,0.3016141951084137
1153,0.6534941792488098
15140,0.36770498752593994
4740,0.5569578409194946
19492,0.26227420568466187
4649,0.5653201937675476
7306,0.4775838851928711
12491,0.4729856252670288
6416,0.2740406394004822
21055,0.5485938191413879
12103,0.6149600148200989
649,0.5662734508514404
12810,0.9252452254295349
9787,0.3293110132217407
18177,0.4455595314502716
19455,0.3709285259246826
6654,0.7347427606582642
6221,0.7301726937294006
1635,0.6233152747154236
17964,0.6167364716529846
9431,0.2822721600532532
