id,result
12643,0.47660931944847107
16285,0.5188027024269104
4428,0.6068059206008911
13003,0.43535804748535156
4521,0.49727195501327515
13122,0.4631979763507843
18073,0.6242502927780151
6789,0.7001304030418396
203,0.6448783874511719
9961,0.47567346692085266
16600,0.3543968200683594
8930,0.3003312349319458
19013,0.6334771513938904
6625,0.6175791621208191
9451,0.2578922212123871
3249,0.6049468517303467
14867,0.5052764415740967
14865,0.8800423741340637
4437,0.5430322289466858
9001,0.5346618890762329
6959,0.7275360822677612
18408,0.7274550199508667
745,0.638982355594635
1744,0.7153638005256653
6747,0.5732499361038208
18691,0.6556783318519592
17946,0.46439456939697266
8914,0.5957565307617188
6436,0.4795679748058319
3970,0.5838919878005981
15380,0.7628359794616699
1330,0.6806077361106873
16058,0.8560458421707153
1478,0.7444387078285217
9052,0.5687003135681152
21175,0.6871899366378784
14887,0.864820122718811
15369,0.840133786201477
10236,0.644875705242157
6772,0.8090382218360901
783,0.6021625995635986
12504,0.5670853853225708
12318,0.7707211375236511
15649,0.3012349605560303
3102,0.6516377329826355
14854,0.697511613368988
19280,0.5286499857902527
7035,0.6819256544113159
6030,0.8778172135353088
6559,0.5332871079444885
15851,0.5030691027641296
12253,0.6872684359550476
3272,0.4103393256664276
16509,0.7946904897689819
4757,0.49481356143951416
10455,0.4588317573070526
12606,0.3716805875301361
12696,0.812410295009613
3414,0.6064313054084778
6186,0.568353533744812
13346,0.773149847984314
16248,0.7316166162490845
8999,0.3328239321708679
19420,0.5250192284584045
7329,0.31539520621299744
3454,0.4050958752632141
1030,0.6770572066307068
15431,0.46049970388412476
12376,0.7922043800354004
10217,0.30713918805122375
3975,0.6158392429351807
505,0.6835275888442993
3766,0.6115561723709106
15928,0.6859377026557922
21129,0.6883555054664612
13086,0.7355027794837952
6838,0.8606141805648804
598,0.5931552648544312
16253,0.8863111734390259
7449,0.8432812690734863
10555,0.46539634466171265
3891,0.5620738863945007
8951,0.43097037076950073
7416,0.696731448173523
18018,0.445818156003952
10088,0.5853669047355652
19291,0.47206297516822815
1704,0.7074694633483887
10641,0.11076122522354126
10605,0.1835465431213379
9181,0.24113920331001282
6596,0.824816107749939
21550,0.6836612820625305
15089,0.934034526348114
6010,0.5254476070404053
3751,0.7406763434410095
18504,0.20305223762989044
20935,0.6575925350189209
687,0.6512159109115601
4252,0.7113236784934998
16474,0.5227813720703125
15336,0.9024047255516052
9661,0.4141818881034851
3076,0.5879505276679993
13015,0.5731892585754395
15709,0.9195379614830017
1629,0.6948078274726868
9564,0.1804366111755371
6526,0.45025330781936646
1193,0.7303622364997864
21592,0.7205315828323364
1567,0.8238967657089233
16293,0.6651433110237122
7528,0.8783202767372131
21133,0.7024312615394592
1668,0.7420886158943176
16365,0.18840835988521576
3760,0.5272705554962158
3615,0.5738568305969238
15136,0.9136494994163513
3264,0.5065087080001831
947,0.778361976146698
6979,0.8943772912025452
7139,0.8968254327774048
875,0.8003465533256531
9146,0.4340444505214691
1355,0.6857056617736816
16092,0.9225591421127319
584,0.6674002408981323
12598,0.37339258193969727
680,0.7056605815887451
9592,0.2887762188911438
9394,0.24654904007911682
11978,0.8527044653892517
7091,0.41895174980163574
6962,0.41950273513793945
13427,0.5155858993530273
4117,0.5963107347488403
12619,0.8521286249160767
19562,0.7412702441215515
3267,0.6034943461418152
611,0.6154024004936218
9809,0.350624144077301
933,0.7376564145088196
8957,0.5651319026947021
13462,0.8873833417892456
3596,0.5773321986198425
9025,0.19021907448768616
21025,0.6232611536979675
9305,0.26736631989479065
13192,0.5099435448646545
6193,0.5612593293190002
19488,0.6456334590911865
13103,0.5866426229476929
841,0.647790789604187
9484,0.38206928968429565
6663,0.6714231371879578
12091,0.807056725025177
18089,0.7516469955444336
17975,0.7102117538452148
13147,0.9068192839622498
8988,0.6822877526283264
3327,0.503908097743988
6109,0.8060144186019897
21515,0.6421828269958496
10206,0.17478607594966888
15090,0.7374927997589111
707,0.5957794189453125
6903,0.9231258630752563
18942,0.6683424711227417
16493,0.8641135692596436
8878,0.3097454011440277
18810,0.6235395073890686
13569,0.8911948800086975
17845,0.6104239225387573
7557,0.4955996572971344
20833,0.6963741183280945
9756,0.17207477986812592
15370,0.8008251190185547
5999,0.3301602602005005
4371,0.5510730147361755
18411,0.45475178956985474
14845,0.902894914150238
12195,0.33201777935028076
851,0.7859276533126831
9779,0.16367532312870026
15625,0.754435658454895
8924,0.42982810735702515
7113,0.756594181060791
16087,0.9291250109672546
15999,0.9178525805473328
19154,0.5224184989929199
7345,0.3863625228404999
18297,0.6619019508361816
1596,0.7326822876930237
407,0.6742345094680786
7453,0.925417423248291
7418,0.7442561388015747
17920,0.44970276951789856
16622,0.8581308722496033
16499,0.9318865537643433
13010,0.3058221638202667
12943,0.7702693939208984
21323,0.7727541327476501
13376,0.919567346572876
10036,0.1695355474948883
13068,0.683659553527832
10450,0.5829949975013733
19351,0.6799386143684387
9681,0.17085902392864227
6848,0.6115380525588989
18718,0.23884890973567963
12774,0.39468854665756226
15205,0.8970297574996948
472,0.7880746126174927
18287,0.5693796873092651
12783,0.33326348662376404
13164,0.3685707747936249
18067,0.5050398111343384
9122,0.6126633882522583
23,0.7373532056808472
7039,0.5100977420806885
7194,0.3284132182598114
13551,0.3164839744567871
4301,0.5914030075073242
1438,0.720391035079956
12945,0.5821840763092041
18827,0.5874028205871582
876,0.636339008808136
7231,0.9288967251777649
4357,0.5376555323600769
16555,0.9315310716629028
14939,0.2963828444480896
18813,0.5138553380966187
4707,0.4594792425632477
6187,0.3415403962135315
324,0.7101274132728577
18574,0.3451373279094696
21035,0.6719110012054443
21205,0.5976468920707703
13039,0.4932893216609955
15026,0.8811404705047607
139,0.5252406001091003
10525,0.351468950510025
21594,0.664304256439209
6352,0.7744724750518799
9055,0.29222047328948975
1366,0.6954650282859802
4562,0.6410213708877563
4545,0.5745593309402466
10567,0.17367123067378998
12812,0.822407603263855
15937,0.9316633343696594
4023,0.5894197821617126
406,0.528987467288971
1326,0.560659646987915
6380,0.4584394693374634
9417,0.17676134407520294
14899,0.39334240555763245
18739,0.23840543627738953
13171,0.36655858159065247
1461,0.5277361869812012
14911,0.36276084184646606
4163,0.40005195140838623
18799,0.6556480526924133
12558,0.2909229099750519
4333,0.48073115944862366
3556,0.14353618025779724
15454,0.8800561428070068
7573,0.32320550084114075
18259,0.27033117413520813
34,0.6604890823364258
7182,0.7507948875427246
16125,0.7181974649429321
19001,0.5157940983772278
3090,0.47955745458602905
18681,0.6435200572013855
9336,0.3675081133842468
21561,0.6465778946876526
12737,0.4022819399833679
3196,0.529747724533081
1609,0.7425126433372498
1264,0.7427801489830017
6575,0.873116135597229
16558,0.9079297184944153
9400,0.13044655323028564
19079,0.5083683729171753
481,0.7823739051818848
3433,0.42834919691085815
12308,0.38965657353401184
3128,0.46175262331962585
18112,0.5064893364906311
4133,0.5697149038314819
695,0.647737443447113
4108,0.7452574372291565
19189,0.36301863193511963
519,0.7113620638847351
18200,0.6043244004249573
13061,0.2135804146528244
819,0.5332597494125366
10517,0.4057348072528839
10547,0.5810813903808594
4014,0.504863440990448
9184,0.17468978464603424
4115,0.231699600815773
3460,0.6262649297714233
21186,0.6901628971099854
13052,0.8162081837654114
12118,0.37653446197509766
26,0.7015507817268372
20793,0.7142062187194824
18721,0.5815399289131165
16167,0.7617150545120239
7198,0.5337353944778442
20809,0.6314278244972229
9374,0.23179803788661957
1010,0.5681920051574707
11847,0.8957445025444031
3936,0.36315882205963135
7522,0.631934404373169
9783,0.5365113615989685
11865,0.7601460218429565
10399,0.3887065052986145
6812,0.2751828134059906
7700,0.875800371170044
3424,0.6132028698921204
18091,0.17544399201869965
16337,0.4450608193874359
970,0.7491808533668518
97,0.6555479168891907
1423,0.5789826512336731
19102,0.5049954056739807
18767,0.5340801477432251
692,0.36107027530670166
9694,0.15352711081504822
7025,0.562821626663208
12825,0.6410411596298218
6371,0.8992319107055664
18583,0.42457324266433716
