id,result
11866,0.8957306742668152
15419,0.8478364944458008
9921,0.24556247889995575
7666,0.7308487892150879
275,0.7698273062705994
9343,0.21954070031642914
977,0.5400283336639404
21477,0.3343404531478882
16144,0.5013415217399597
9668,0.21610090136528015
18666,0.6119871139526367
13162,0.35004332661628723
15769,0.46474725008010864
15730,0.5232589840888977
19327,0.4014880061149597
6139,0.6351001858711243
1104,0.8000059723854065
3511,0.4497339129447937
4193,0.3512609601020813
785,0.6897613406181335
778,0.7216681241989136
6966,0.36374369263648987
18619,0.4778941571712494
3250,0.2679159939289093
12954,0.7898456454277039
3703,0.3633500635623932
12348,0.7824519872665405
4263,0.353159636259079
9940,0.32847878336906433
16017,0.7771119475364685
7645,0.6245231628417969
12529,0.8776042461395264
6196,0.532526969909668
12701,0.5126672387123108
20940,0.6993781924247742
9107,0.22912882268428802
1377,0.5873534083366394
12573,0.8226988911628723
16245,0.701216995716095
12274,0.42442357540130615
10329,0.3117791414260864
7069,0.8239096999168396
9188,0.6596980094909668
852,0.7621017694473267
15778,0.39846062660217285
4711,0.5963249206542969
62,0.5387330651283264
12996,0.5261825323104858
10442,0.1734694242477417
19390,0.2993635833263397
6520,0.8474052548408508
1160,0.6340181827545166
10230,0.184968501329422
6154,0.25002938508987427
3391,0.6224136352539062
9829,0.7206340432167053
4142,0.3532673716545105
16226,0.7559868097305298
12172,0.2874208986759186
1569,0.3675874173641205
18051,0.5155629515647888
47,0.5846338272094727
7366,0.7937518954277039
3099,0.5832420587539673
3784,0.6864814162254333
9803,0.3862974941730499
3676,0.6536018252372742
916,0.772896409034729
4093,0.5336357355117798
9460,0.6311531066894531
12310,0.7988535761833191
9426,0.4652210772037506
19553,0.5524308085441589
6883,0.4014076888561249
9415,0.1755075305700302
4407,0.401922345161438
822,0.5227938294410706
6068,0.4746797978878021
3681,0.36977747082710266
18781,0.45597487688064575
3867,0.4408871829509735
9113,0.35632434487342834
15223,0.7500756978988647
4003,0.5109174847602844
9416,0.4654633402824402
8999,0.25656959414482117
6600,0.6997688412666321
10319,0.6371919512748718
803,0.5881771445274353
9461,0.3124539256095886
4424,0.24445177614688873
838,0.2973601818084717
9568,0.18246778845787048
16382,0.8512369990348816
8973,0.6166744232177734
13374,0.8807307481765747
15178,0.534691333770752
13300,0.6934378743171692
1181,0.7172167897224426
16038,0.6083945035934448
19366,0.6307946443557739
18494,0.6532827615737915
1001,0.6003170013427734
3666,0.40500935912132263
12555,0.8205561637878418
17964,0.6088695526123047
15884,0.39134982228279114
10215,0.4967721700668335
15697,0.7367003560066223
10177,0.17921702563762665
12103,0.5940361618995667
9261,0.17980261147022247
3671,0.47010236978530884
18172,0.633810818195343
7631,0.5999630689620972
13326,0.21916523575782776
6307,0.6993659734725952
834,0.7843007445335388
3414,0.5368751883506775
10096,0.33148741722106934
19180,0.22658103704452515
6596,0.6971755027770996
12086,0.8469318151473999
4146,0.47705137729644775
18908,0.6394304633140564
10244,0.3224433660507202
6571,0.8316391110420227
6103,0.8368422389030457
10272,0.29189878702163696
9709,0.6084654927253723
17898,0.5474357604980469
18501,0.4284542500972748
7166,0.6248884201049805
11868,0.5502836108207703
15159,0.8563827276229858
10524,0.3540322184562683
15910,0.7202802300453186
1147,0.725313127040863
152,0.47258347272872925
16231,0.7508870363235474
10060,0.46504172682762146
21351,0.567478597164154
224,0.6634085774421692
15881,0.7565544843673706
10334,0.39749255776405334
12309,0.8594915270805359
12416,0.5168748497962952
